Fayetteville,NY,43.0308,-75.9984
Montauk,NY,41.0466,-71.9465
Elmira Heights,NY,42.1267,-76.8254
Gardnertown,NY,41.5328,-74.0595
Springville,NY,42.5084,-78.6696
Red Oaks Mill,NY,41.6517,-73.8748
Ellenville,NY,41.7009,-74.3609
Lyncourt,NY,43.082,-76.1265
Herricks,NY,40.7567,-73.6635
Spackenkill,NY,41.6547,-73.91
University Gardens,NY,40.7752,-73.7281
Calcium,NY,44.0401,-75.8468
Chester,NY,41.357,-74.2768
Garden City South,NY,40.712,-73.6607
Akwesasne,NY,44.9647,-74.6664
Heritage Hills,NY,41.3398,-73.7016
Cayuga Heights,NY,42.468,-76.4876
Setauket,NY,40.9484,-73.116
Highland-on-the-Lake,NY,42.7012,-78.9819
Clifton Knolls-Mill Creek,NY,42.8482,-73.8082
Manhasset Hills,NY,40.7592,-73.6809
Putnam Lake,NY,41.4737,-73.5507
Village Green,NY,43.1323,-76.3108
West Nyack,NY,41.0907,-73.9714
South Blooming Grove,NY,41.3735,-74.179
Westhampton,NY,40.8325,-72.6616
Glenwood Landing,NY,40.8295,-73.6378
Marlboro,NY,41.6047,-73.9772
SUNY Oswego,NY,43.4515,-76.5439
Sloan,NY,42.8921,-78.7918
Highland Falls,NY,41.3643,-73.9682
South Glens Falls,NY,43.2951,-73.6351
Elma Center,NY,42.8282,-78.6342
Walton Park,NY,41.3142,-74.2237
Bardonia,NY,41.1128,-73.9822
Spencerport,NY,43.1882,-77.8067
Whitesboro,NY,43.124,-75.2967
Minoa,NY,43.0742,-76.0083
Locust Valley,NY,40.8783,-73.5884
Port Ewen,NY,41.9042,-73.9778
Lloyd Harbor,NY,40.9138,-73.4616
Wynantskill,NY,42.6879,-73.6449
Islandia,NY,40.8069,-73.1711
Muttontown,NY,40.8254,-73.5363
Haviland,NY,41.765,-73.8977
Balmville,NY,41.5281,-74.0234
Montrose,NY,41.2425,-73.9424
North Great River,NY,40.7599,-73.168
Wanakah,NY,42.7435,-78.9027
Carthage,NY,43.9837,-75.6021
Riverside,NY,40.9093,-72.6695
Clarence Center,NY,43.0085,-78.6309
Chenango Bridge,NY,42.1716,-75.8586
Pomona,NY,41.1891,-74.0543
New York Mills,NY,43.1007,-75.2932
South Hempstead,NY,40.6814,-73.6233
Ravena,NY,42.4755,-73.8112
Lake Erie Beach,NY,42.6242,-79.0786
Gowanda,NY,42.4612,-78.9339
Hoosick Falls,NY,42.9009,-73.35
Port Washington North,NY,40.8434,-73.7014
Brightwaters,NY,40.7193,-73.2642
Harriman,NY,41.3088,-74.1445
Northeast Ithaca,NY,42.4703,-76.4623
Maybrook,NY,41.4881,-74.213
Valhalla,NY,41.0773,-73.7778
Cutchogue,NY,41.0168,-72.4871
West Sand Lake,NY,42.6402,-73.6033
East Syracuse,NY,43.0638,-76.0698
Baiting Hollow,NY,40.9582,-72.7395
Shrub Oak,NY,41.3257,-73.8296
Cold Spring Harbor,NY,40.8621,-73.4506
Chappaqua,NY,41.1575,-73.766
Cornwall-on-Hudson,NY,41.4369,-74.0145
Greenwood Lake,NY,41.2214,-74.2892
Sherrill,NY,43.0704,-75.5993
Crown Heights,NY,41.6416,-73.9287
Sloatsburg,NY,41.162,-74.1902
Lake Delta,NY,43.2893,-75.4672
Lakewood,NY,42.0992,-79.3201
Roslyn,NY,40.7991,-73.6491
Hartsdale,NY,41.0154,-73.8036
Green Island,NY,42.7474,-73.6926
Brookville,NY,40.8123,-73.5696
Great Neck Estates,NY,40.7857,-73.7396
Florida,NY,41.3312,-74.3533
Vails Gate,NY,41.4588,-74.0533
Akron,NY,43.018,-78.4978
Lido Beach,NY,40.5911,-73.6128
East Norwich,NY,40.8495,-73.5288
Lake Success,NY,40.768,-73.7089
Keeseville,NY,44.5035,-73.4812
Voorheesville,NY,42.6517,-73.9347
Munsey Park,NY,40.799,-73.6799
South Nyack,NY,41.0797,-73.9127
Munsons Corners,NY,42.5761,-76.2053
Honeoye Falls,NY,42.9557,-77.5902
Angola,NY,42.6379,-79.0295
Fallsburg,NY,41.7343,-74.6112
Horseheads North,NY,42.1928,-76.8078
Thomaston,NY,40.7875,-73.7153
Vassar College,NY,41.686,-73.8931
Sands Point,NY,40.8528,-73.7044
Moriches,NY,40.807,-72.8235
Arlington,NY,41.6965,-73.8989
Brewster Hill,NY,41.4229,-73.6069
Yorkville,NY,43.1124,-75.2739
East Williston,NY,40.7608,-73.6336
Bedford Hills,NY,41.2361,-73.6964
Halesite,NY,40.8863,-73.4138
Silver Creek,NY,42.5427,-79.1678
Phoenix,NY,43.2316,-76.2961
Clifton Gardens,NY,42.8474,-73.7838
North Boston,NY,42.6773,-78.7793
Lakeland,NY,43.0909,-76.2427
Jamestown West,NY,42.0885,-79.281
Blasdell,NY,42.7964,-78.8324
Piermont,NY,41.0423,-73.9148
Barnum Island,NY,40.605,-73.6437
Brewster,NY,41.397,-73.6151
Sag Harbor,NY,40.9971,-72.2892
Lake Katrine,NY,41.9862,-73.9893
Brinckerhoff,NY,41.5515,-73.8654
Beaver Dam Lake,NY,41.4429,-74.1216
Tioga Terrace,NY,42.0508,-76.1198
Dolgeville,NY,43.1031,-74.7749
Lincoln Park,NY,41.9566,-74.0018
Upper Nyack,NY,41.1143,-73.9058
Kerhonkson,NY,41.7779,-74.2955
Rouses Point,NY,44.9933,-73.3633
Falconer,NY,42.1191,-79.1969
Siena College,NY,42.719,-73.75
Scottsville,NY,43.0221,-77.7555
East Ithaca,NY,42.4276,-76.4612
Mountain Lodge Park,NY,41.3867,-74.1419
Stewart Manor,NY,40.7202,-73.6854
Buchanan,NY,41.2642,-73.9468
Liverpool,NY,43.1065,-76.2095
Westhampton Beach,NY,40.8081,-72.6457
Crompond,NY,41.2907,-73.8357
Lake Placid,NY,44.2838,-73.9853
Glasco,NY,42.0454,-73.9477
Nedrow,NY,42.978,-76.1417
Greenport West,NY,41.0989,-72.3734
Great River,NY,40.7137,-73.1628
West End,NY,42.4667,-75.0969
Marist College,NY,41.7222,-73.9333
Pulaski,NY,43.5653,-76.1268
Apalachin,NY,42.0639,-76.1567
Dundee,NY,42.5236,-76.9775
Washington Mills,NY,43.0478,-75.2809
Bellerose Terrace,NY,40.7221,-73.7252
Melrose Park,NY,42.9085,-76.5263
Lattingtown,NY,40.8922,-73.5967
Water Mill,NY,40.9222,-72.3533
Eastport,NY,40.8402,-72.7285
Central Square,NY,43.286,-76.1419
St. Bonaventure,NY,42.0802,-78.4748
Stone Ridge,NY,41.8436,-74.1518
Churchville,NY,43.1034,-77.8825
Northwest Ithaca,NY,42.4578,-76.5387
Washington Heights,NY,41.4692,-74.4177
Cooperstown,NY,42.6996,-74.93
Clyde,NY,43.0839,-76.8707
Conesus Lake,NY,42.7756,-77.7135
Saugerties South,NY,42.0606,-73.9522
Rock Hill,NY,41.6191,-74.5902
Shinnecock Hills,NY,40.8877,-72.4554
Laurel Hollow,NY,40.8541,-73.4755
Oyster Bay Cove,NY,40.8569,-73.5037
Weedsport,NY,43.0482,-76.5637
Holley,NY,43.2247,-78.0292
Bellport,NY,40.754,-72.9422
Clifton Springs,NY,42.9609,-77.135
Yorktown Heights,NY,41.2697,-73.7755
Seneca Knolls,NY,43.1201,-76.2873
Aquebogue,NY,40.9425,-72.6149
Hamilton College,NY,43.0527,-75.4078
Lorenz Park,NY,42.2669,-73.77
South Floral Park,NY,40.7135,-73.7004
Clinton,NY,43.0489,-75.3784
Cold Spring,NY,41.4191,-73.9545
Katonah,NY,41.256,-73.6857
Port Dickinson,NY,42.1361,-75.8939
Remsenburg-Speonk,NY,40.8158,-72.7064
Montour Falls,NY,42.3499,-76.8484
Morrisville,NY,42.8987,-75.6448
Shenorock,NY,41.3307,-73.7409
Clintondale,NY,41.6924,-74.0429
Watkins Glen,NY,42.3801,-76.8673
Town Line,NY,42.8858,-78.561
Youngstown,NY,43.2488,-79.0443
Fort Plain,NY,42.9316,-74.6278
Shortsville,NY,42.9556,-77.2227
Middleport,NY,43.2117,-78.4757
Billington Heights,NY,42.7862,-78.6237
Northville,NY,40.9723,-72.6181
Fort Montgomery,NY,41.3415,-73.9846
Old Brookville,NY,40.8332,-73.604
East Atlantic Beach,NY,40.5876,-73.7092
Upper Brookville,NY,40.8475,-73.5628
Tillson,NY,41.8316,-74.0696
Black River,NY,44.0089,-75.7966
Village of the Branch,NY,40.8523,-73.1844
Huntington Bay,NY,40.9014,-73.4162
Walker Valley,NY,41.6399,-74.3761
Waterville,NY,42.9306,-75.3802
Merritt Park,NY,41.5385,-73.8723
Crest View Heights,NY,42.0754,-76.1233
Altamont,NY,42.7056,-74.034
Peach Lake,NY,41.3693,-73.5785
Houghton,NY,42.4277,-78.1638
Trumansburg,NY,42.541,-76.6618
Pine Bush,NY,41.6093,-74.2966
Frewsburg,NY,42.0576,-79.1483
Clark Mills,NY,43.0895,-75.3757
Nissequogue,NY,40.9023,-73.1923
West Hurley,NY,42.0083,-74.112
Painted Post,NY,42.1634,-77.0925
Averill Park,NY,42.6393,-73.5583
Valatie,NY,42.4134,-73.6779
Golden's Bridge,NY,41.2878,-73.6682
Jamesport,NY,40.9546,-72.5807
Bridgeport,NY,43.1551,-75.9723
Otisville,NY,41.4714,-74.5397
Angola on the Lake,NY,42.655,-79.0523
Schuylerville,NY,43.1015,-73.5808
Head of the Harbor,NY,40.8981,-73.1624
Norwood,NY,44.7482,-74.997
Jordan,NY,43.0671,-76.473
Sackets Harbor,NY,43.9418,-76.1182
Crugers,NY,41.2279,-73.9259
Loch Sheldrake,NY,41.7702,-74.657
Bard College,NY,42.0227,-73.9094
West Carthage,NY,43.973,-75.6219
Brocton,NY,42.3898,-79.4428
Mayville,NY,42.2531,-79.503
Milton,NY,41.6571,-73.9661
Bridgehampton,NY,40.9427,-72.3101
Castleton-on-Hudson,NY,42.5332,-73.7491
Ransomville,NY,43.2396,-78.9129
Bloomfield,NY,42.8991,-77.4242
Lincolndale,NY,41.3356,-73.7252
Philmont,NY,42.2478,-73.6462
Gasport,NY,43.1938,-78.5762
Morrisonville,NY,44.6941,-73.5552
Roslyn Estates,NY,40.7937,-73.6612
Millbrook,NY,41.7842,-73.6937
Wingdale,NY,41.6376,-73.5687
Great Bend,NY,44.0198,-75.7076
Atlantic Beach,NY,40.5893,-73.7295
Cumberland Head,NY,44.7177,-73.398
New Hackensack,NY,41.6194,-73.8593
Harbor Isle,NY,40.6018,-73.6647
Sparkill,NY,41.0289,-73.9333
North Ballston Spa,NY,43.0194,-73.8516
McGraw,NY,42.5938,-76.0975
East Marion,NY,41.1288,-72.3419
Bay Park,NY,40.6302,-73.667
Saint John Fisher College,NY,43.1143,-77.5108
Hurleyville,NY,41.7418,-74.6753
Delevan,NY,42.4912,-78.4796
Shokan,NY,41.9809,-74.213
Sleepy Hollow Lake,NY,42.3034,-73.8086
Kensington,NY,40.7932,-73.7222
Cortland West,NY,42.5942,-76.2258
Union Springs,NY,42.8457,-76.6909
Hillside Lake,NY,41.6191,-73.7944
Dover Plains,NY,41.7395,-73.5733
MacDonnell Heights,NY,41.7165,-73.8605
Sanborn,NY,43.1451,-78.8777
Celoron,NY,42.1052,-79.2777
Weston Mills,NY,42.0738,-78.3714
Plandome,NY,40.8069,-73.6996
Great Neck Gardens,NY,40.797,-73.7225
Richfield Springs,NY,42.8536,-74.9862
Eatons Neck,NY,40.9324,-73.3955
Wurtsboro,NY,41.5761,-74.4856
Nazareth College,NY,43.1031,-77.5193
Hagaman,NY,42.9728,-74.1545
Plattsburgh West,NY,44.6837,-73.5037
Stottville,NY,42.2932,-73.753
Sand Ridge,NY,43.2553,-76.2294
Brewster Heights,NY,41.4073,-73.6286
Chelsea Cove,NY,41.6133,-73.7469
Point Lookout,NY,40.5906,-73.5796
Bellerose,NY,40.7243,-73.7167
Niverville,NY,42.4484,-73.6497
Shelter Island Heights,NY,41.0661,-72.3493
Mineville,NY,44.0933,-73.5246
Oriskany,NY,43.1568,-75.3335
Keuka Park,NY,42.613,-77.0922
Saddle Rock,NY,40.7947,-73.7492
Mill Neck,NY,40.8839,-73.5582
Poquott,NY,40.9529,-73.0904
Rapids,NY,43.0976,-78.644
Olcott,NY,43.3292,-78.7171
North Hornell,NY,42.3453,-77.6605
Hillburn,NY,41.1263,-74.1706
Niagara University,NY,43.1372,-79.0352
Fair Haven,NY,43.3263,-76.7044
Alexandria Bay,NY,44.34,-75.9161
Sparrow Bush,NY,41.4025,-74.7175
Whitney Point,NY,42.3303,-75.9682
South Fallsburg,NY,41.704,-74.6331
Cattaraugus,NY,42.33,-78.8671
South Corning,NY,42.1262,-77.0356
Baxter Estates,NY,40.8338,-73.6948
Orient,NY,41.1425,-72.2771
Hewlett Harbor,NY,40.6327,-73.6843
Port Byron,NY,43.0366,-76.6263
Chadwicks,NY,43.0291,-75.271
Russell Gardens,NY,40.7809,-73.7254
Arkport,NY,42.3926,-77.6955
Claverack-Red Mills,NY,42.2264,-73.7268
Old Field,NY,40.9614,-73.1324
Sodus Point,NY,43.264,-76.9954
Ruby,NY,42.0125,-74.0103
South Lansing,NY,42.5369,-76.4968
Adams Center,NY,43.8616,-76.0001
Verplanck,NY,41.2552,-73.9621
Greenvale,NY,40.8118,-73.6262
Plandome Heights,NY,40.8021,-73.7049
Forest Home,NY,42.4529,-76.4693
Tribes Hill,NY,42.9479,-74.2989
Schroon Lake,NY,43.8345,-73.7647
Napanoch,NY,41.753,-74.3724
Hannawa Falls,NY,44.6016,-74.9738
Quogue,NY,40.8215,-72.5987
North Haven,NY,41.023,-72.314
Woodsburgh,NY,40.6216,-73.7068
Jefferson Heights,NY,42.2361,-73.8822
Hopewell Junction,NY,41.5805,-73.8103
Roslyn Harbor,NY,40.8158,-73.6379
Walworth,NY,43.1396,-77.2793
Laurel,NY,40.9728,-72.556
Millerton,NY,41.9534,-73.5113
Belmont,NY,42.2226,-78.0327
Palenville,NY,42.1773,-74.0226
Corfu,NY,42.9611,-78.4028
Round Lake,NY,42.9376,-73.7958
East Herkimer,NY,43.0316,-74.9636
Breesport,NY,42.1816,-76.7358
Peconic,NY,41.0369,-72.459
Cleveland,NY,43.2398,-75.8846
Marcy,NY,43.1373,-75.268
Matinecock,NY,40.864,-73.5818
Crystal Beach,NY,42.8095,-77.2582
Silver Springs,NY,42.6605,-78.0855
Dexter,NY,44.0111,-76.0425
Tivoli,NY,42.0587,-73.9119
New Hamburg,NY,41.5891,-73.9428
Belle Terre,NY,40.9607,-73.0672
Copake Lake,NY,42.1416,-73.5903
Taconic Shores,NY,42.1193,-73.5531
Hillside,NY,41.9177,-74.0337
Pamelia Center,NY,44.0356,-75.9033
Livingston Manor,NY,41.8931,-74.8255
Zena,NY,42.0203,-74.085
Lyndonville,NY,43.3213,-78.3891
Lakeville,NY,42.8367,-77.703
Earlville,NY,42.7401,-75.5436
Brasher Falls,NY,44.8096,-74.7789
Savona,NY,42.283,-77.2238
Lime Lake,NY,42.4327,-78.4808
West Winfield,NY,42.8838,-75.1914
Copenhagen,NY,43.8934,-75.6726
Nassau Lake,NY,42.5366,-73.6059
Lacona,NY,43.6434,-76.0666
Woodridge,NY,41.7122,-74.5741
Oriskany Falls,NY,42.938,-75.4636
Varna,NY,42.4525,-76.4383
Forestville,NY,42.4691,-79.1755
Millwood,NY,41.1947,-73.7964
Red Creek,NY,43.2488,-76.7225
Sylvan Beach,NY,43.2061,-75.7233
Oneida Castle,NY,43.0812,-75.6331
Unionville,NY,41.3013,-74.5619
Pultneyville,NY,43.2739,-77.1814
Hailesboro,NY,44.3097,-75.4356
Heuvelton,NY,44.617,-75.4047
Plandome Manor,NY,40.8147,-73.6984
Palatine Bridge,NY,42.9143,-74.5756
Nelliston,NY,42.9318,-74.6099
Nelsonville,NY,41.4291,-73.9466
La Fargeville,NY,44.196,-75.9627
Durhamville,NY,43.1225,-75.665
Margaretville,NY,42.1458,-74.6503
Mariaville Lake,NY,42.8252,-74.1287
Hewlett Neck,NY,40.6246,-73.6981
Amagansett,NY,40.9841,-72.1329
Quiogue,NY,40.8202,-72.628
Round Top,NY,42.2616,-74.0284
Fultonville,NY,42.9463,-74.3704
Asharoken,NY,40.9381,-73.3816
Tuxedo Park,NY,41.2007,-74.206
Chaumont,NY,44.0676,-76.1302
Freedom Plains,NY,41.6695,-73.7974
Hemlock,NY,42.7938,-77.6073
Honeoye,NY,42.7885,-77.5125
Old Forge,NY,43.706,-74.9722
Paul Smiths,NY,44.4341,-74.2533
North Rose,NY,43.1872,-76.8863
Bloomingburg,NY,41.5519,-74.4436
Middleville,NY,43.1384,-74.9707
Glen Park,NY,44.0016,-75.9548
Rhinecliff,NY,41.922,-73.9439
West Valley,NY,42.4037,-78.6115
Tannersville,NY,42.1936,-74.135
East Randolph,NY,42.1693,-78.952
Port Gibson,NY,43.0334,-77.1569
Star Lake,NY,44.1613,-75.0363
Smallwood,NY,41.6606,-74.8159
Wampsville,NY,43.0772,-75.7097
Cadyville,NY,44.6977,-73.6441
Rifton,NY,41.8297,-74.038
Sharon Springs,NY,42.793,-74.6128
South Dayton,NY,42.3628,-79.051
Fillmore,NY,42.4658,-78.1105
Chestertown,NY,43.6461,-73.7945
Stannards,NY,42.0741,-77.9123
Saddle Rock Estates,NY,40.794,-73.7414
Hammondsport,NY,42.4082,-77.2234
Malverne Park Oaks,NY,40.6816,-73.6645
Rushville,NY,42.7612,-77.228
Port Leyden,NY,43.5838,-75.3412
Titusville,NY,41.6663,-73.8633
North Creek,NY,43.6923,-73.9835
Richburg,NY,42.0887,-78.1565
Willsboro Point,NY,44.4246,-73.3807
Fort Johnson,NY,42.9591,-74.2381
New Baltimore,NY,42.4489,-73.7941
High Falls,NY,41.8255,-74.1201
Odessa,NY,42.335,-76.7881
Lyons Falls,NY,43.617,-75.3618
Sinclairville,NY,42.2653,-79.259
Kauneonga Lake,NY,41.6904,-74.8347
Fonda,NY,42.9536,-74.372
Evans Mills,NY,44.087,-75.8078
Central Bridge,NY,42.711,-74.3452
Shoreham,NY,40.957,-72.9071
Schenevus,NY,42.5497,-74.827
Pine Valley,NY,42.2272,-76.847
Woodbourne,NY,41.761,-74.5978
Scotts Corners,NY,41.1889,-73.5561
Strykersville,NY,42.7063,-78.444
Brushton,NY,44.8308,-74.5117
South Cairo,NY,42.2684,-73.9558
Cragsmoor,NY,41.6655,-74.3912
Wassaic,NY,41.8064,-73.5593
Grahamsville,NY,41.8527,-74.5522
Interlaken,NY,42.6189,-76.7251
Farnham,NY,42.595,-79.0809
Limestone,NY,42.0229,-78.6331
Cassadaga,NY,42.3427,-79.3181
Burdett,NY,42.4168,-76.8439
Valley Falls,NY,42.9006,-73.5627
Hobart,NY,42.3715,-74.6691
Munnsville,NY,42.9766,-75.5866
Wainscott,NY,40.9592,-72.2508
East Avon,NY,42.9128,-77.7073
Felts Mills,NY,44.0167,-75.7628
Mannsville,NY,43.7158,-76.0649
Springfield Center,NY,42.8357,-74.8721
Staatsburg,NY,41.854,-73.9233
Jacksonville,NY,42.5088,-76.6167
Millport,NY,42.2681,-76.8363
Freeville,NY,42.5114,-76.3457
Depauville,NY,44.1425,-76.0452
Bliss,NY,42.5801,-78.2538
East Nassau,NY,42.533,-73.5085
West Chazy,NY,44.8178,-73.5116
Panama,NY,42.0747,-79.4849
Coopers Plains,NY,42.1793,-77.1375
Roscoe,NY,41.9399,-74.9123
North Granville,NY,43.4515,-73.3581
East Frankfort,NY,43.0169,-75.0648
Wellsburg,NY,42.0126,-76.7298
Hartwick Seminary,NY,42.6522,-74.9602
Smithville Flats,NY,42.3944,-75.8105
Dalton,NY,42.5422,-77.9519
Caroga Lake,NY,43.1352,-74.481
Jeffersonville,NY,41.7799,-74.9298
Groveland Station,NY,42.6634,-77.7666
North Lynbrook,NY,40.6685,-73.6736
Canaseraga,NY,42.4618,-77.7773
Preston-Potter Hollow,NY,42.433,-74.2288
Bolton Landing,NY,43.563,-73.6529
Centre Island,NY,40.9017,-73.5211
Harbor Hills,NY,40.788,-73.7492
Narrowsburg,NY,41.6034,-75.0563
Speculator,NY,43.5944,-74.3822
Wyoming,NY,42.8241,-78.0842
Leeds,NY,42.2554,-73.8929
Stittville,NY,43.2236,-75.289
Brooktondale,NY,42.3824,-76.3986
Cayuga,NY,42.9191,-76.7265
Mountain Dale,NY,41.6936,-74.5218
Downsville,NY,42.0833,-74.9966
Castorland,NY,43.8862,-75.5164
Sunset Bay,NY,42.5607,-79.1307
Prospect,NY,43.3025,-75.1513
Accord,NY,41.7972,-74.2319
Mongaup Valley,NY,41.676,-74.7831
Fire Island,NY,40.6781,-73.0709
Constableville,NY,43.5649,-75.4281
Franklin,NY,42.3415,-75.1659
Shorehaven,NY,41.5555,-73.6631
Belleville,NY,43.7893,-76.1153
Rensselaer Falls,NY,44.5909,-75.319
Gilbertsville,NY,42.4693,-75.3226
Au Sable Forks,NY,44.4507,-73.6738
Clayville,NY,42.9748,-75.2489
Salisbury Mills,NY,41.4308,-74.1098
Hewlett Bay Park,NY,40.6346,-73.6953
East Worcester,NY,42.6284,-74.6743
Danby,NY,42.3567,-76.4817
New Suffolk,NY,40.9961,-72.4767
St. Regis Falls,NY,44.6764,-74.5309
Delanson,NY,42.7474,-74.1841
Altmar,NY,43.511,-76.0037
Pine Hill,NY,42.1308,-74.4666
East Kingston,NY,41.9524,-73.9704
Hortonville,NY,41.7662,-75.0222
Salisbury Center,NY,43.1423,-74.7828
Deferiet,NY,44.0344,-75.6793
Holland Patent,NY,43.2413,-75.2567
Plessis,NY,44.2736,-75.8574
Richville,NY,44.4151,-75.3924
McLean,NY,42.5517,-76.2942
Redwood,NY,44.3011,-75.8063
Pierrepont Manor,NY,43.7374,-76.061
Hall,NY,42.7965,-77.068
Fleischmanns,NY,42.1552,-74.5335
Captree,NY,40.6449,-73.2575
Piffard,NY,42.8319,-77.8584
Davenport Center,NY,42.4458,-74.9088
Livonia Center,NY,42.8211,-77.6421
Fowlerville,NY,42.894,-77.8479
Kiamesha Lake,NY,41.6806,-74.6652
Wurtsboro Hills,NY,41.5966,-74.5052
Lake Huntington,NY,41.683,-74.9922
Blodgett Mills,NY,42.5665,-76.1329
Cold Brook,NY,43.2401,-75.0387
Lyon Mountain,NY,44.7253,-73.8831
Natural Bridge,NY,44.0718,-75.4999
Fly Creek,NY,42.7191,-74.9848
Cementon,NY,42.1356,-73.9193
Redford,NY,44.6063,-73.8114
Cuylerville,NY,42.7778,-77.8737
Kennedy,NY,42.159,-79.0982
Sagaponack,NY,40.9302,-72.2726
Malden-on-Hudson,NY,42.0932,-73.9365
Cove Neck,NY,40.884,-73.5002
Grand View-on-Hudson,NY,41.0627,-73.9208
Wells Bridge,NY,42.3712,-75.2432
South Ilion,NY,42.9924,-75.0509
South Lima,NY,42.8575,-77.676
Bloomville,NY,42.3338,-74.818
Salt Point,NY,41.8061,-73.79
Glen Aubrey,NY,42.2623,-76.0003
Portlandville,NY,42.5294,-74.9674
Thousand Island Park,NY,44.2865,-76.0254
Bemus Point,NY,42.1631,-79.3896
Gilgo,NY,40.6376,-73.3779
Swan Lake,NY,41.7573,-74.7829
Meridian,NY,43.163,-76.5382
Bridgeville,NY,41.6319,-74.6268
Unadilla Forks,NY,42.8497,-75.2308
West Danby,NY,42.3248,-76.5281
Eldred,NY,41.5268,-74.8788
Copake Falls,NY,42.1202,-73.5247
Barryville,NY,41.4802,-74.9174
Phoenicia,NY,42.079,-74.3089
Parc,NY,44.6639,-73.453
Greigsville,NY,42.8307,-77.9015
Burlington Flats,NY,42.7404,-75.1843
Garrattsville,NY,42.6524,-75.1691
Jefferson,NY,42.4813,-74.6062
Ames,NY,42.8373,-74.6015
Slaterville Springs,NY,42.3953,-76.3452
Wadsworth,NY,42.8214,-77.8939
Barrytown,NY,42.0001,-73.9259
Duane Lake,NY,42.7526,-74.1088
Napeague,NY,40.9976,-72.0665
Mount Vision,NY,42.583,-75.0518
Winthrop,NY,44.8006,-74.8016
Cranberry Lake,NY,44.2063,-74.8426
West Hampton Dunes,NY,40.7777,-72.7131
Westernville,NY,43.3079,-75.3819
South Edmeston,NY,42.6854,-75.3113
White Lake,NY,43.5408,-75.1473
Oak Beach,NY,40.6388,-73.2879
Retsof,NY,42.8325,-77.8756
Pottersville,NY,43.7363,-73.8211
Three Mile Bay,NY,44.0839,-76.1976
Haines Falls,NY,42.197,-74.1009
Scottsburg,NY,42.6639,-77.7123
Cumminsville,NY,42.5706,-77.7189
Upper Red Hook,NY,42.0262,-73.8456
Hankins,NY,41.8214,-75.0804
Oxbow,NY,44.2893,-75.6262
Schuyler Lake,NY,42.7786,-75.0335
Websters Crossing,NY,42.6662,-77.6367
White Lake,NY,41.6757,-74.8322
Westford,NY,42.6511,-74.8005
Otter Lake,NY,43.5942,-75.1159
Thendara,NY,43.701,-74.9971
Herrings,NY,44.0223,-75.6526
Fishers Island,NY,41.27,-71.9892
Kysorville,NY,42.6528,-77.7949
Fishers Landing,NY,44.2772,-76.0088
Woodsville,NY,42.579,-77.7338
Hunt,NY,42.5477,-77.991
North Bay,NY,43.2283,-75.745
Ocean Beach,NY,40.6463,-73.1565
West Kill,NY,42.2158,-74.3899
North Blenheim,NY,42.4718,-74.4525
Byersville,NY,42.5839,-77.7914
Eagle Bay,NY,43.7687,-74.8174
Saltaire,NY,40.6389,-73.1949
Witherbee,NY,44.0824,-73.5339
Linwood,NY,42.8967,-77.9476
Dering Harbor,NY,41.0933,-72.3418
Watchtower,NY,41.637,-74.2633
Cincinnati,OH,39.1413,-84.506
Cleveland,OH,41.4764,-81.6805
Columbus,OH,39.9862,-82.9855
Dayton,OH,39.7805,-84.2003
Akron,OH,41.0798,-81.5219
Toledo,OH,41.6638,-83.5827
Youngstown,OH,41.0993,-80.6463
Canton,OH,40.8078,-81.3676
Lorain,OH,41.4409,-82.184
Middletown,OH,39.5033,-84.3659
Springfield,OH,39.93,-83.7959
Parma,OH,41.3843,-81.7286
Newark,OH,40.0706,-82.425
Mansfield,OH,40.7656,-82.5275
Lima,OH,40.741,-84.112
Hamilton,OH,39.3939,-84.5653
Kettering,OH,39.6956,-84.1494
Elyria,OH,41.376,-82.106
Cuyahoga Falls,OH,41.1641,-81.5207
Lakewood,OH,41.4822,-81.8008
Euclid,OH,41.5903,-81.5188
Dublin,OH,40.1112,-83.1454
Mentor,OH,41.6893,-81.3362
Beavercreek,OH,39.731,-84.0624
Strongsville,OH,41.3128,-81.8313
Cleveland Heights,OH,41.5113,-81.5636
Fairfield,OH,39.3301,-84.5409
Huber Heights,OH,39.8595,-84.113
Grove City,OH,39.8654,-83.069
Delaware,OH,40.2851,-83.0741
Lancaster,OH,39.7248,-82.6049
Findlay,OH,41.0469,-83.6379
Reynoldsburg,OH,39.9588,-82.7943
Warren,OH,41.239,-80.8174
Westerville,OH,40.1241,-82.921
Upper Arlington,OH,40.0272,-83.0704
Marion,OH,40.5973,-83.1227
Gahanna,OH,40.0251,-82.8637
Hilliard,OH,40.0353,-83.1578
Brunswick,OH,41.2465,-81.8198
North Ridgeville,OH,41.3852,-82.0195
Stow,OH,41.1765,-81.4344
Fairborn,OH,39.801,-84.0094
Mason,OH,39.3571,-84.3023
Westlake,OH,41.4524,-81.9294
North Olmsted,OH,41.4149,-81.919
Massillon,OH,40.7838,-81.5254
North Royalton,OH,41.3138,-81.745
Bowling Green,OH,41.3776,-83.6495
Austintown,OH,41.0932,-80.7405
Garfield Heights,OH,41.4199,-81.6038
Shaker Heights,OH,41.4744,-81.5496
Kent,OH,41.149,-81.361
Green,OH,40.9483,-81.4757
Wooster,OH,40.8172,-81.9336
Troy,OH,40.0437,-84.2186
Medina,OH,41.1358,-81.8695
Xenia,OH,39.6829,-83.9413
Barberton,OH,41.0095,-81.6037
Sandusky,OH,41.4468,-82.7024
