Winthrop,IA,42.4708,-91.7375
Quasqueton,IA,42.3945,-91.7578
Rowley,IA,42.3685,-91.8443
Independence,IA,42.4621,-91.9027
Jesup,IA,42.4746,-92.0657
Dunkerton,IA,42.5678,-92.1609
Raymond,IA,42.4694,-92.2297
Elk Run Heights,IA,42.4662,-92.2502
Evansdale,IA,42.4635,-92.2766
Waterloo,IA,42.4918,-92.3522
Cedar Falls,IA,42.5195,-92.4536
Janesville,IA,42.6462,-92.4626
Waverly,IA,42.7250,-92.4708
Shell Rock,IA,42.7126,-92.5816
Clarksville,IA,42.7798,-92.6680
Allison,IA,42.7520,-92.7957
Bristow,IA,42.7738,-92.9079
Dumont,IA,42.7522,-92.9736
Aredale,IA,42.8332,-93.0054
Dougherty,IA,42.9220,-93.0361
Rockwell,IA,42.9800,-93.1872
Sheffield,IA,42.8928,-93.2086
Chapin,IA,42.8353,-93.2220
Latimer,IA,42.7630,-93.3658
Coulter,IA,42.7330,-93.3701
Alexander,IA,42.8044,-93.4786
Rowan,IA,42.7399,-93.5503
Galt,IA,42.6936,-93.6047
Clarion,IA,42.7320,-93.7298
Goldfield,IA,42.7356,-93.9179
Renwick,IA,42.8269,-93.9813
Hardy,IA,42.8102,-94.0512
Lu Verne,IA,42.9095,-94.0836
Livermore,IA,42.8681,-94.1841
St. Joseph,IA,42.9123,-94.2308
Bode,IA,42.8680,-94.2863
Ottosen,IA,42.8977,-94.3760
West Bend,IA,42.9600,-94.4457
Rodman,IA,43.0266,-94.5274
Cylinder,IA,43.0902,-94.5513
Emmetsburg,IA,43.1145,-94.6800
Graettinger,IA,43.2370,-94.7504
Wallingford,IA,43.3203,-94.7922
Estherville,IA,43.3997,-94.8342
Superior,IA,43.4336,-94.9467
Orleans,IA,43.4512,-95.0990
Spirit Lake,IA,43.4176,-95.1109
Okoboji,IA,43.3908,-95.1389
Wahpeton,IA,43.3742,-95.1744
Lake Park,IA,43.4468,-95.3261
Harris,IA,43.4451,-95.4372
Ocheyedan,IA,43.4182,-95.5366
Bigelow,MN,43.5053,-95.6892
Sibley,IA,43.4015,-95.7430
Ashton,IA,43.3087,-95.7924
Matlock,IA,43.2443,-95.9344
Boyden,IA,43.1892,-96.0032
Hull,IA,43.1894,-96.1342
Rock Valley,IA,43.2028,-96.2897
Alvord,IA,43.3417,-96.3037
Inwood,IA,43.3092,-96.4344
Fairview,SD,43.2221,-96.4876
Canton,SD,43.3032,-96.5848
Worthing,SD,43.3300,-96.7683
Lennox,SD,43.3495,-96.8937
Chancellor,SD,43.3719,-96.9875
Parker,SD,43.3978,-97.1334
Marion,SD,43.4236,-97.2605
Dolton,SD,43.4911,-97.3848
Bridgewater,SD,43.5502,-97.4984
Emery,SD,43.6020,-97.6195
Alexandria,SD,43.6541,-97.7798
Millbrook Colony,SD,43.6700,-97.8717
Rosedale Colony,SD,43.6267,-97.8754
Ethan,SD,43.5463,-97.9834
Dimock,SD,43.4764,-97.9888
Delmont,SD,43.2666,-98.1592
Armour,SD,43.3190,-98.3448
Corsica,SD,43.4223,-98.4073
Harrison,SD,43.4310,-98.5268
New Holland,SD,43.4288,-98.6075
Cedar Grove Colony,SD,43.5317,-98.8045
Grass Ranch Colony,SD,43.6500,-98.8836
Kimball,SD,43.7468,-98.9569
Pukwana,SD,43.7792,-99.1843
Chamberlain,SD,43.7956,-99.3263
Oacoma,SD,43.8038,-99.3721
Reliance,SD,43.8800,-99.6018
Kennebec,SD,43.9035,-99.8619
Presho,SD,43.9071,-100.0583
Vivian,SD,43.9273,-100.3011
Draper,SD,43.9262,-100.5372
Murdo,SD,43.8893,-100.7142
Okaton,SD,43.8621,-100.9049
Belvidere,SD,43.8321,-101.2711
Kadoka,SD,43.8325,-101.5081
Philip,SD,44.0407,-101.6645
Cottonwood,SD,43.9657,-101.9021
Quinn,SD,43.9866,-102.1264
Wall,SD,43.9914,-102.2422
Wasta,SD,44.0696,-102.4464
New Underwood,SD,44.0987,-102.8405
Caputa,SD,43.9961,-102.9844
Green Valley,SD,44.0390,-103.1116
Rapid Valley,SD,44.0674,-103.1223
Ashland Heights,SD,44.1293,-103.1286
Rapid City,SD,44.0716,-103.2204
Colonial Pine Hills,SD,44.0141,-103.3146
Johnson Siding,SD,44.0846,-103.4380
Hill City,SD,43.9337,-103.5694
Custer,SD,43.7668,-103.6006
Hill View Heights,WY,43.8159,-104.1517
Newcastle,WY,43.8510,-104.2123
Osage,WY,43.9848,-104.4269
Upton,WY,44.1039,-104.6362
Moorcroft,WY,44.2645,-104.9476
Sleepy Hollow,WY,44.2327,-105.4309
Gillette,WY,44.2752,-105.4982
Arvada,WY,44.6621,-106.1418
Clearmont,WY,44.6397,-106.3815
Buffalo,WY,44.3427,-106.7139
Story,WY,44.5731,-106.9142
Big Horn,WY,44.6791,-106.9971
Ranchester,WY,44.9075,-107.1674
Dayton,WY,44.8733,-107.2624
Parkman,WY,44.9488,-107.3077
Wyola,MT,45.1154,-107.3738
St. Xavier,MT,45.4570,-107.7250
Fort Smith,MT,45.3134,-107.9296
Pryor,MT,45.4125,-108.5291
Edgar,MT,45.4636,-108.8552
Rockvale,MT,45.5187,-108.8713
Montaqua,MT,45.5072,-108.9087
Joliet,MT,45.4846,-108.9723
Boyd,MT,45.4540,-109.0697
Roberts,MT,45.3437,-109.1817
Fox,MT,45.2884,-109.2125
Red Lodge,MT,45.1933,-109.2501
Luther,MT,45.2852,-109.4164
Roscoe,MT,45.3517,-109.4932
Fishtail,MT,45.4480,-109.5083
Nye,MT,45.4340,-109.8069
Big Timber,MT,45.8346,-109.9487
Springdale,MT,45.7381,-110.2236
Livingston,MT,45.6665,-110.5539
Wineglass,MT,45.6280,-110.6233
Pray,MT,45.4150,-110.6533
Emigrant,MT,45.3755,-110.7465
South Glastonbury,MT,45.3121,-110.8076
Big Sky,MT,45.2592,-111.3426
Jeffers,MT,45.3481,-111.7037
Ennis,MT,45.3462,-111.7319
Virginia City,MT,45.2962,-111.9369
Alder,MT,45.3216,-112.1093
Brandon,MT,45.4660,-112.1339
Sheridan,MT,45.4588,-112.1946
Twin Bridges,MT,45.5429,-112.3341
Glen,MT,45.4789,-112.6918
Argenta,MT,45.2788,-112.8607
Maverick Mountain,MT,45.4182,-113.1109
Jackson,MT,45.3679,-113.4097
Wisdom,MT,45.6114,-113.4470
Sula,MT,45.8453,-113.9629
Conner,MT,45.9290,-114.1326
Darby,MT,46.0231,-114.1787
Charlos Heights,MT,46.1337,-114.1811
Pinesdale,MT,46.3339,-114.2232
Alberton,MT,47.0037,-114.4817
Cyr,MT,47.0002,-114.5879
Riverbend,MT,47.1472,-114.8319
Superior,MT,47.1935,-114.8920
St. Regis,MT,47.3016,-115.1015
De Borgia,MT,47.3701,-115.3211
Haugan,MT,47.3887,-115.4079
Saltese,MT,47.4115,-115.5120
Mullan,ID,47.4687,-115.7963
Wallace,ID,47.4736,-115.9227
Silverton,ID,47.4958,-115.9604
Osburn,ID,47.5055,-116.0008
Wardner,ID,47.5189,-116.1357
Kellogg,ID,47.5371,-116.1420
Smelterville,ID,47.5426,-116.1775
Pinehurst,ID,47.5364,-116.2327
St. Maries,ID,47.3146,-116.5723
Parkline,ID,47.3385,-116.6940
Conkling Park,ID,47.3998,-116.7704
Harrison,ID,47.4675,-116.8034
Rockford Bay,ID,47.5086,-116.8866
Worley,ID,47.4007,-116.9193
Rockford,WA,47.4515,-117.1307
Fairfield,WA,47.3848,-117.1748
Waverly,WA,47.3380,-117.2312
Spangle,WA,47.4299,-117.3812
Cheney,WA,47.4901,-117.5790
Four Lakes,WA,47.5576,-117.5818
Medical Lake,WA,47.5712,-117.6893
Reardan,WA,47.6698,-117.8780
Davenport,WA,47.6550,-118.1519
Harrington,WA,47.4803,-118.2554
Odessa,WA,47.3326,-118.6894
Krupp,WA,47.4105,-118.9887
Wilson Creek,WA,47.4230,-119.1176
Coulee City,WA,47.6122,-119.2895
Soap Lake,WA,47.3914,-119.4893
Lakeview,WA,47.3755,-119.5044
Ephrata,WA,47.3122,-119.5341
Quincy,WA,47.2344,-119.8530
Crescent Bar,WA,47.2110,-119.9959
Sunland Estates,WA,47.0740,-120.0284
Kittitas,WA,46.9837,-120.4189
Ellensburg,WA,46.9999,-120.5475
Thorp,WA,47.0656,-120.6709
South Cle Elum,WA,47.1862,-120.9526
Cle Elum,WA,47.1943,-120.9539
Ronald,WA,47.2338,-121.0336
Roslyn,WA,47.2511,-121.0990
Easton,WA,47.2405,-121.1733
Snoqualmie Pass,WA,47.4014,-121.4110
Riverpoint,WA,47.4842,-121.7151
Riverbend,WA,47.4653,-121.7493
Wilderness Rim,WA,47.4464,-121.7690
North Bend,WA,47.4900,-121.7741
Snoqualmie,WA,47.5293,-121.8412
Fall City,WA,47.5717,-121.9133
Ames Lake,WA,47.6346,-121.9664
Sammamish,WA,47.6017,-122.0416
Issaquah,WA,47.5439,-122.0471
East Renton Highlands,WA,47.4718,-122.0854
Maple Heights-Lake Desire,WA,47.4441,-122.0972
Fairwood,WA,47.4467,-122.1430
Renton,WA,47.4784,-122.1918
Bryn Mawr-Skyway,WA,47.4949,-122.2410
Tukwila,WA,47.4750,-122.2728
SeaTac,WA,47.4444,-122.2986
Normandy Park,WA,47.4342,-122.3436
White Center,WA,47.5086,-122.3479
Southworth,WA,47.5125,-122.5298
Manchester,WA,47.5519,-122.5517
Parkwood,WA,47.5266,-122.5986
East Port Orchard,WA,47.5194,-122.6183
Port Orchard,WA,47.5163,-122.6610
Gorst,WA,47.5239,-122.7053
Bremerton,WA,47.5436,-122.7121
Chico,WA,47.6226,-122.7193
Seabeck,WA,47.6436,-122.8222
Brinnon,WA,47.6689,-122.9248
Hoodsport,WA,47.4022,-123.1535
Skokomish,WA,47.3298,-123.1573
McCleary,WA,47.0584,-123.2723
Malone,WA,46.9779,-123.3035
Elma,WA,47.0055,-123.4112
Satsop,WA,47.0223,-123.4737
Brady,WA,47.0064,-123.5321
Montesano,WA,47.0102,-123.5857
Central Park,WA,46.9705,-123.7018
Cosmopolis,WA,46.9540,-123.7726
Aberdeen,WA,46.9757,-123.8094
Hoquiam,WA,46.9863,-123.9022
Markham,WA,46.9150,-123.9823
Ocosta,WA,46.8913,-124.0236
Westport,WA,46.8917,-124.1118
Ocean Shores,WA,46.9684,-124.1520
Oyehut,WA,47.0233,-124.1631
Copalis Beach,WA,47.1205,-124.1721
Pacific Beach,WA,47.2151,-124.1967
Moclips,WA,47.2348,-124.2024
Santiago,WA,47.2975,-124.2327
Taholah,WA,47.3283,-124.2728
Queets,WA,47.5314,-124.3385
Forks,WA,47.9527,-124.3903
Neah Bay,WA,48.3612,-124.6115
